-20.00, 8.75000000000000000000
-19.75, 8.75949367088607644405
-19.50, 8.76923076923077005063
-19.25, 8.77922077922077903622
-19.00, 8.78947368421052566134
-18.75, 8.80000000000000071054
-18.50, 8.81081081081081052275
-18.25, 8.82191780821917781452
-18.00, 8.83333333333333392545
-17.75, 8.84507042253521191810
-17.50, 8.85714285714285765039
-17.25, 8.86956521739130465676
-17.00, 8.88235294117647100620
-16.75, 8.89552238805970141300
-16.50, 8.90909090909090828347
-16.25, 8.92307692307692335021
-16.00, 8.93750000000000000000
-15.75, 8.95238095238095255013
-15.50, 8.96774193548387188457
-15.25, 8.98360655737704938417
-15.00, 9.00000000000000000000
-14.75, 9.01694915254237372437
-14.50, 9.03448275862069039022
-14.25, 9.05263157894736814058
-14.00, 9.07142857142857117481
-13.75, 9.09090909090908994017
-13.50, 9.11111111111111071637
-13.25, 9.13207547169811384435
-13.00, 9.15384615384615329958
-12.75, 9.17647058823529349070
-12.50, 9.19999999999999928946
-12.25, 9.22448979591836781822
-12.00, 9.25000000000000000000
-11.75, 9.27659574468085068588
-11.50, 9.30434782608695698514
-11.25, 9.33333333333333392545
-11.00, 9.36363636363636331339
-10.75, 9.39534883720930302786
-10.50, 9.42857142857142882519
-10.25, 9.46341463414634098683
-10.00, 9.50000000000000000000
-9.75, 9.53846153846153832490
-9.50, 9.57894736842105309904
-9.25, 9.62162162162162104551
-9.00, 9.66666666666666607455
-8.75, 9.71428571428571352442
-8.50, 9.76470588235294201240
-8.25, 9.81818181818181834331
-8.00, 9.87500000000000000000
-7.75, 9.93548387096774199279
-7.50, 10.00000000000000000000
-7.25, 10.06896551724137900408
-7.00, 10.14285714285714234961
-6.75, 10.22222222222222143273
-6.50, 10.30769230769230659917
-6.25, 10.40000000000000035527
-6.00, 10.50000000000000000000
-5.75, 10.60869565217391397027
-5.50, 10.72727272727272662678
-5.25, 10.85714285714285765039
-5.00, 11.00000000000000000000
-4.75, 11.15789473684210619808
-4.50, 11.33333333333333392545
-4.25, 11.52941176470588224845
-4.00, 11.75000000000000000000
-3.75, 12.00000000000000000000
-3.50, 12.28571428571428469922
-3.25, 12.61538461538461497469
-3.00, 13.00000000000000000000
-2.75, 13.45454545454545325356
-2.50, 14.00000000000000000000
-2.25, 14.66666666666666785090
-2.00, 15.50000000000000000000
-1.75, 16.57142857142856939845
-1.50, 18.00000000000000000000
-1.25, 20.00000000000000000000
-1.00, 23.00000000000000000000
-0.75, 28.00000000000000000000
-0.50, 38.00000000000000000000
-0.25, 68.00000000000000000000
0.25, -52.00000000000000000000
0.50, -22.00000000000000000000
0.75, -12.00000000000000000000
1.00, -7.00000000000000000000
1.25, -4.00000000000000000000
1.50, -2.00000000000000000000
1.75, -0.57142857142857117481
2.00, 0.50000000000000000000
2.25, 1.33333333333333303727
2.50, 2.00000000000000000000
2.75, 2.54545454545454585826
3.00, 3.00000000000000000000
3.25, 3.38461538461538502531
3.50, 3.71428571428571441260
3.75, 4.00000000000000000000
4.00, 4.25000000000000000000
4.25, 4.47058823529411775155
4.50, 4.66666666666666607455
4.75, 4.84210526315789469010
5.00, 5.00000000000000000000
5.25, 5.14285714285714234961
5.50, 5.27272727272727337322
5.75, 5.39130434782608691791
6.00, 5.50000000000000000000
6.25, 5.59999999999999964473
6.50, 5.69230769230769251266
6.75, 5.77777777777777767909
7.00, 5.85714285714285765039
7.25, 5.93103448275862099592
7.50, 6.00000000000000000000
7.75, 6.06451612903225800721
8.00, 6.12500000000000000000
8.25, 6.18181818181818165669
8.50, 6.23529411764705887578
8.75, 6.28571428571428558740
9.00, 6.33333333333333303727
9.25, 6.37837837837837806632
9.50, 6.42105263157894690096
9.75, 6.46153846153846167510
10.00, 6.50000000000000000000
10.25, 6.53658536585365901317
10.50, 6.57142857142857117481
10.75, 6.60465116279069786032
11.00, 6.63636363636363668661
11.25, 6.66666666666666696273
11.50, 6.69565217391304301486
11.75, 6.72340425531914931412
12.00, 6.75000000000000000000
12.25, 6.77551020408163218178
12.50, 6.79999999999999982236
12.75, 6.82352941176470562112
13.00, 6.84615384615384670042
13.25, 6.86792452830188704382
13.50, 6.88888888888888928363
13.75, 6.90909090909090917165
14.00, 6.92857142857142882519
14.25, 6.94736842105263185942
14.50, 6.96551724137931049796
14.75, 6.98305084745762716381
15.00, 7.00000000000000000000
15.25, 7.01639344262295061583
15.50, 7.03225806451612900361
15.75, 7.04761904761904744987
16.00, 7.06250000000000000000
16.25, 7.07692307692307664979
16.50, 7.09090909090909082835
16.75, 7.10447761194029858700
17.00, 7.11764705882352899380
17.25, 7.13043478260869534324
17.50, 7.14285714285714323779
17.75, 7.15492957746478897008
18.00, 7.16666666666666696273
18.25, 7.17808219178082218548
18.50, 7.18918918918918947725
18.75, 7.20000000000000017764
19.00, 7.21052631578947345048
19.25, 7.22077922077922096378
19.50, 7.23076923076923083755
19.75, 7.24050632911392355595
20.00, 7.25000000000000000000
